DATE,No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM2.5_Category,PM10_Category,TEMP_Category,PRES_Category
2013-10-10,5364.5,78.25,94.58333333333333,5.208333333333333,28.5,620.8333333333334,59.166666666666664,16.162499999999998,1002.3375,5.7749999999999995,0.0,2.891666666666667,Buruk,Sedang,Ideal,Ideal
2013-10-11,5388.5,29.375,63.916666666666664,8.5,58.625,412.5,44.541666666666664,13.575000000000001,1006.7666666666668,4.5,0.0,1.3375000000000001,Baik,Sedang,Ideal,Ideal
2013-10-12,5412.5,39.416666666666664,68.54166666666667,6.416666666666667,49.0,508.3333333333333,44.791666666666664,14.758333333333333,1009.5666666666666,6.7124999999999995,0.0,0.9333333333333332,Sedang,Sedang,Ideal,Ideal
2013-10-13,5436.5,34.041666666666664,50.291666666666664,11.541666666666666,35.666666666666664,520.8333333333334,45.958333333333336,14.570833333333333,1010.0333333333333,9.141666666666667,0.0,0.9125,Baik,Sedang,Ideal,Ideal
2013-10-14,5460.5,21.5,44.291666666666664,6.5,35.833333333333336,345.8333333333333,38.666666666666664,11.958333333333334,1018.1125000000001,-0.5916666666666667,0.0,1.5999999999999999,Baik,Baik,Ideal,Ideal
2013-10-15,5484.5,15.125,33.375,6.291666666666667,35.583333333333336,383.3333333333333,39.833333333333336,7.95,1021.3791666666666,-3.2916666666666665,0.0,1.0041666666666667,Baik,Baik,Ideal,Tidak Ideal
2013-10-16,5508.5,27.375,51.083333333333336,9.071366666666668,46.73511249999999,528.5714285714286,34.65654166666667,9.666666666666666,1016.5500000000001,-0.4583333333333333,0.0,1.3125,Baik,Sedang,Ideal,Ideal
2013-10-17,5532.5,101.33333333333333,124.875,20.0,70.79166666666667,1070.8333333333333,41.916666666666664,9.9375,1017.3958333333334,3.841666666666667,0.0,0.9541666666666666,Buruk,Sedang,Ideal,Ideal
2013-10-18,5556.5,169.20833333333334,170.54166666666666,27.0,75.79166666666667,1534.7826086956522,32.04347826086956,10.5875,1016.1374999999999,5.858333333333333,0.03333333333333333,0.8208333333333333,Sangat Buruk,Buruk,Ideal,Ideal
2013-10-19,5580.5,88.16666666666667,69.95833333333333,3.375,24.291666666666668,787.5,30.041666666666668,12.279166666666667,1016.5208333333334,2.85,0.008333333333333333,1.3375000000000001,Buruk,Sedang,Ideal,Ideal
2013-10-20,5604.5,21.416666666666668,36.083333333333336,3.0,26.708333333333332,437.5,31.041666666666668,10.445833333333335,1016.0375,1.1291666666666667,0.0,0.8875000000000001,Baik,Baik,Ideal,Ideal
2013-10-21,5628.5,66.66666666666667,91.54166666666667,10.583333333333334,49.0,704.1666666666666,28.0,10.033333333333333,1014.3583333333332,2.9,0.0,0.9874999999999999,Sedang,Sedang,Ideal,Ideal
2013-10-22,5652.5,103.91666666666667,119.79166666666667,24.0,52.958333333333336,1041.6666666666667,24.583333333333332,9.170833333333333,1013.0749999999999,5.8999999999999995,0.1125,0.8958333333333334,Buruk,Sedang,Ideal,Ideal
2013-10-23,5676.5,20.458333333333332,51.0,4.875,22.166666666666668,387.5,33.708333333333336,8.395833333333334,1013.8000000000001,-3.9875000000000003,0.004166666666666667,1.4708333333333332,Baik,Sedang,Ideal,Ideal
2013-10-24,5700.5,21.666666666666668,44.916666666666664,3.815466666666667,21.239516666666667,408.69565217391306,47.085541666666664,8.670833333333333,1017.9499999999999,-3.4250000000000003,0.0,1.0291666666666666,Baik,Baik,Ideal,Ideal
2013-10-25,5724.5,41.541666666666664,62.875,2.875,33.75,658.3333333333334,39.291666666666664,9.095833333333333,1018.0916666666667,0.15833333333333333,0.0,1.0541666666666667,Sedang,Sedang,Ideal,Ideal
2013-10-26,5748.5,48.083333333333336,69.66666666666667,6.75,45.708333333333336,756.5217391304348,35.04305,8.208333333333334,1013.5583333333334,-0.07083333333333335,0.0,1.1416666666666666,Sedang,Sedang,Ideal,Ideal
2013-10-27,5772.5,139.08333333333334,168.95833333333334,19.666666666666668,68.65217391304348,1362.5,31.0709,7.95,1008.9541666666668,2.8166666666666664,0.0,0.8125,Buruk,Buruk,Ideal,Ideal
2013-10-28,5796.5,237.95833333333334,262.625,26.583333333333332,69.08333333333333,2312.5,35.95177894736842,9.395833333333334,1011.125,5.029166666666667,0.0,0.9083333333333333,Sangat Buruk,Sangat Buruk,Ideal,Ideal
2013-10-29,5820.5,64.94276528588041,64.5,4.416666666666667,29.625,958.3333333333334,35.454756521739135,9.366666666666667,1018.7333333333332,-1.7333333333333334,0.0,1.0416666666666667,Sedang,Sedang,Ideal,Ideal
2013-10-30,5844.5,48.041666666666664,68.08333333333333,7.416666666666667,46.608695652173914,733.3333333333334,27.61038,6.879166666666666,1018.8125,-0.7208333333333333,0.0,0.975,Sedang,Sedang,Ideal,Ideal
2013-10-31,5868.5,105.16666666666667,128.58333333333334,7.125,60.125,1125.0,30.5904375,7.5,1018.4416666666666,1.4166666666666667,0.0,0.9083333333333333,Buruk,Sedang,Ideal,Ideal
2013-11-01,5892.5,158.70833333333334,170.04166666666666,9.083333333333334,79.75,1379.1666666666667,11.765699999999999,7.325,1016.9291666666667,3.4499999999999997,0.0,0.7625000000000001,Sangat Buruk,Buruk,Ideal,Ideal
2013-11-02,5916.5,249.29166666666666,252.83333333333334,9.875,116.625,2033.3333333333333,18.6354,8.0875,1013.2333333333332,5.345833333333334,0.0,0.7875,Sangat Buruk,Sangat Buruk,Ideal,Ideal
2013-11-03,5940.5,100.33333333333333,107.71543867452192,3.0,55.208333333333336,1195.6521739130435,29.6514,10.799999999999999,1015.4083333333333,-0.25000000000000006,0.0,1.4625000000000001,Buruk,Sedang,Ideal,Ideal
2013-11-04,5964.5,29.541666666666668,48.958333333333336,6.291666666666667,44.375,670.8333333333334,28.211924999999997,8.533333333333333,1018.7875,-1.5083333333333335,0.0,0.9500000000000001,Baik,Baik,Ideal,Ideal
2013-11-05,5988.5,100.20833333333333,124.625,18.91304347826087,66.20833333333333,1309.090909090909,13.09540909090909,8.116666666666667,1011.5749999999999,1.7333333333333334,0.0,0.7875000000000001,Buruk,Sedang,Ideal,Ideal
2013-11-06,6012.5,74.66666666666667,92.33333333333333,6.125,43.875,912.5,36.422925,8.970833333333333,1008.5291666666667,-4.116666666666666,0.0,2.0625,Sedang,Sedang,Ideal,Ideal
2013-11-07,6036.5,24.75,42.458333333333336,7.583333333333333,33.291666666666664,541.6666666666666,40.653375000000004,6.9624999999999995,1011.7666666666668,-6.3625,0.0,1.2166666666666666,Baik,Baik,Ideal,Ideal
2013-11-08,6060.5,100.16666666666667,115.45833333333333,70.33333333333333,80.625,1604.3478260869565,12.267818181818182,6.3999999999999995,1011.5749999999999,-2.0416666666666665,0.0,0.8333333333333334,Buruk,Sedang,Ideal,Ideal
2013-11-09,6084.5,95.66666666666667,102.0,34.333333333333336,64.16666666666667,1358.3333333333333,28.8456,9.016666666666667,1015.3416666666667,-4.4125000000000005,0.0,1.5666666666666667,Buruk,Sedang,Ideal,Ideal
2013-11-10,6108.5,16.666666666666668,37.625,14.291666666666666,28.708333333333332,626.0869565217391,58.45875,3.1791666666666667,1019.85,-19.220833333333335,0.0,1.4708333333333332,Baik,Baik,Ideal,Ideal
2013-11-11,6132.5,38.10943195254708,50.708333333333336,24.375,53.458333333333336,1021.7391304347826,22.584130434782605,4.879166666666666,1018.6041666666666,-8.779166666666667,0.0,1.0458333333333334,Sedang,Sedang,Ideal,Ideal
2013-11-12,6156.5,43.166666666666664,63.458333333333336,26.833333333333332,57.541666666666664,920.8333333333334,22.892625,5.866666666666667,1015.8708333333334,-4.979166666666667,0.0,1.0374999999999999,Sedang,Sedang,Ideal,Ideal
2013-11-13,6180.5,116.33333333333333,135.58333333333334,42.75,89.45833333333333,2204.1666666666665,7.22925,4.504166666666667,1011.9499999999999,-1.2874999999999999,0.0,0.875,Buruk,Sedang,Ideal,Ideal
2013-11-14,6204.5,58.625,77.375,10.75,46.291666666666664,1129.1666666666667,42.509775,7.320833333333333,1009.4458333333333,-7.995833333333334,0.0,1.8333333333333333,Sedang,Sedang,Ideal,Ideal
2013-11-15,6228.5,68.45833333333333,143.16666666666666,34.208333333333336,70.375,1266.6666666666667,22.8837,6.283333333333334,1007.9291666666667,-7.120833333333334,0.0,1.0458333333333334,Sedang,Sedang,Ideal,Ideal
2013-11-16,6252.5,29.5,75.25,8.625,24.75,529.1666666666666,57.07033043478261,7.708333333333333,1010.2291666666666,-9.200000000000001,0.0,2.1374999999999997,Baik,Sedang,Ideal,Ideal
2013-11-17,6276.5,9.083333333333334,16.333333333333332,5.583333333333333,10.541666666666666,383.3333333333333,58.217774999999996,3.725,1015.3375,-12.35,0.0,1.7958333333333334,Baik,Baik,Ideal,Ideal
2013-11-18,6300.5,7.0,13.0,6.130434782608695,11.583333333333334,295.8333333333333,60.038475,3.4166666666666665,1017.6999999999999,-14.512500000000001,0.0,1.6500000000000001,Baik,Baik,Ideal,Ideal
2013-11-19,6324.5,16.625,18.541666666666668,16.416666666666668,25.666666666666668,525.0,36.842400000000005,1.2750000000000001,1015.7416666666667,-13.441666666666668,0.0,1.0041666666666667,Baik,Baik,Ideal,Ideal
2013-11-20,6348.5,33.333333333333336,39.708333333333336,23.458333333333332,35.958333333333336,818.1818181818181,26.819625,2.3874999999999997,1014.6541666666667,-8.979166666666666,0.0,0.9333333333333332,Baik,Baik,Ideal,Ideal
2013-11-21,6372.5,39.541666666666664,45.708333333333336,19.625,38.541666666666664,820.8333333333334,27.908475,2.7458333333333336,1016.9083333333333,-6.954166666666667,0.0,1.0541666666666667,Sedang,Baik,Ideal,Ideal
2013-11-22,6396.5,64.04166666666667,72.5,27.166666666666668,56.958333333333336,1170.8333333333333,25.514791304347824,3.220833333333333,1015.1291666666666,-6.558333333333334,0.0,0.8958333333333334,Sedang,Sedang,Ideal,Ideal
2013-11-23,6420.5,100.54166666666667,113.83333333333333,35.833333333333336,79.625,1795.8333333333333,98.75,4.525,1011.0916666666667,-5.495833333333334,0.0,0.9291666666666667,Buruk,Sedang,Ideal,Ideal
2013-11-24,6444.5,54.291666666666664,107.83333333333333,22.833333333333332,45.208333333333336,1000.0,40.70722727272727,5.504166666666666,1006.3874999999999,-7.4125000000000005,0.0,1.0625,Sedang,Sedang,Ideal,Ideal
2013-11-25,6468.5,11.166666666666666,17.041666666666668,5.5,13.583333333333334,437.5,38.3292,2.5875,1008.1916666666666,-13.862499999999999,0.0,1.6166666666666665,Baik,Baik,Ideal,Ideal
2013-11-26,6492.5,11.166666666666666,27.333333333333332,7.708333333333333,11.173913043478262,400.0,66.99105,1.2541666666666667,1010.2666666666668,-19.037499999999998,0.0,2.3874999999999997,Baik,Baik,Ideal,Ideal
2013-11-27,6516.5,4.25,18.916666666666668,1.0833333333333333,2.8,265.2173913043478,77.7903,-3.2624999999999997,1017.8166666666666,-25.025000000000002,0.0,2.7416666666666667,Baik,Baik,Tidak Ideal,Ideal
2013-11-28,6540.5,21.25,27.958333333333332,24.875,31.8,787.5,49.1946,-1.0833333333333333,1016.5291666666667,-19.779166666666665,0.0,1.1541666666666666,Baik,Baik,Tidak Ideal,Ideal
2013-11-29,6564.5,42.541666666666664,54.125,40.208333333333336,49.625,1100.0,27.033824999999997,2.8125,1010.7041666666668,-12.424999999999999,0.0,1.1208333333333333,Sedang,Sedang,Ideal,Ideal
2013-11-30,6588.5,38.083333333333336,50.916666666666664,29.125,44.625,1020.8333333333334,32.89755,3.1458333333333335,1014.1125000000001,-13.770833333333334,0.0,1.3666666666666665,Sedang,Sedang,Ideal,Ideal
2013-12-01,6612.5,50.333333333333336,57.5,41.958333333333336,52.375,1279.1666666666667,22.134,0.7083333333333334,1013.9416666666666,-12.225,0.0,0.9500000000000001,Sedang,Sedang,Ideal,Ideal
2013-12-02,6636.5,56.416666666666664,64.0,44.416666666666664,49.541666666666664,1379.1666666666667,17.5644,1.6291666666666667,1009.9208333333332,-10.854166666666666,0.0,0.9333333333333332,Sedang,Sedang,Ideal,Ideal
2013-12-03,6660.5,51.35943195254708,57.875,38.493566666666666,47.5414,1395.4545454545455,26.32875,4.554166666666666,1012.6541666666667,-9.995833333333334,0.0,1.1166666666666667,Sedang,Sedang,Ideal,Ideal
2013-12-04,6684.5,60.333333333333336,68.79166666666667,40.958333333333336,54.333333333333336,1408.3333333333333,16.7433,3.525,1010.9125,-8.495833333333334,0.0,0.8916666666666666,Sedang,Sedang,Ideal,Ideal
2013-12-05,6708.5,26.625,33.458333333333336,30.625,29.666666666666668,745.8333333333334,43.455825000000004,4.3500000000000005,1014.6333333333333,-12.691666666666668,0.0,1.3916666666666666,Baik,Baik,Ideal,Ideal
2013-12-06,6732.5,74.22939447685498,74.86175469808771,34.904761904761905,57.142857142857146,1633.3333333333333,14.545200000000001,0.6708333333333334,1010.5916666666667,-9.566666666666666,0.0,0.8250000000000001,Sedang,Sedang,Ideal,Ideal
2013-12-07,6756.5,168.0,153.70833333333334,46.125,88.58333333333333,2662.5,6.44385,0.55,1011.0124999999999,-5.404166666666666,0.0,0.8458333333333333,Sangat Buruk,Buruk,Ideal,Ideal
2013-12-08,6780.5,200.125,169.16666666666666,53.0,76.125,3610.0,23.892225,3.5666666666666664,1011.9208333333332,-5.7625,0.0,1.3499999999999999,Sangat Buruk,Buruk,Ideal,Ideal
2013-12-09,6804.5,22.0,21.666666666666668,20.208333333333332,31.916666666666668,866.6666666666666,36.36045,0.16666666666666666,1014.5958333333333,-13.458333333333334,0.0,1.0208333333333333,Baik,Baik,Ideal,Ideal
2013-12-10,6828.5,22.291666666666668,31.25,21.916666666666668,25.708333333333332,837.5,44.259074999999996,-0.49999999999999994,1010.5666666666666,-14.8375,0.0,1.5916666666666668,Baik,Baik,Tidak Ideal,Ideal
2013-12-11,6852.5,25.609431952547073,32.291666666666664,30.08695652173913,37.0,777.2727272727273,39.78408181818182,-0.15833333333333333,1010.0916666666667,-16.325,0.0,1.1083333333333334,Baik,Baik,Tidak Ideal,Ideal
2013-12-12,6876.5,13.208333333333334,18.125,13.291666666666666,16.083333333333332,554.1666666666666,57.0,-2.891666666666667,1012.9208333333332,-21.662499999999998,0.0,1.7083333333333333,Baik,Baik,Tidak Ideal,Ideal
2013-12-13,6900.5,38.833333333333336,47.75,32.458333333333336,40.958333333333336,1050.0,24.958333333333332,-5.341666666666666,1016.5333333333333,-19.175,0.0,1.6083333333333334,Sedang,Baik,Tidak Ideal,Ideal
2013-12-14,6924.5,34.5,36.916666666666664,27.166666666666668,39.25,925.0,31.208333333333332,-4.166666666666667,1019.9541666666668,-19.6875,0.0,1.2583333333333333,Baik,Baik,Tidak Ideal,Ideal
2013-12-15,6948.5,37.125,36.916666666666664,32.291666666666664,36.291666666666664,987.5,32.791666666666664,-2.8125,1024.2166666666667,-18.116666666666667,0.0,1.1416666666666668,Sedang,Baik,Tidak Ideal,Tidak Ideal
2013-12-16,6972.5,94.45833333333333,87.88333333333333,56.375,58.625,1816.6666666666667,11.75,-3.6875,1021.8000000000001,-14.295833333333334,0.0,0.8083333333333332,Buruk,Sedang,Tidak Ideal,Tidak Ideal
2013-12-17,6996.5,61.583333333333336,62.416666666666664,36.25,42.30434782608695,1182.608695652174,31.708333333333332,-2.3000000000000003,1024.1708333333333,-15.958333333333334,0.0,1.5,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2013-12-18,7020.5,29.75,37.416666666666664,21.25,28.875,787.5,39.75,-6.270833333333333,1023.0749999999999,-18.033333333333335,0.0,1.0958333333333334,Baik,Baik,Tidak Ideal,Tidak Ideal
2013-12-19,7044.5,49.14147928820615,62.68991345116225,17.11111111111111,16.444444444444443,455.55555555555554,52.44444444444444,-6.133333333333333,1021.7541666666666,-17.479166666666668,0.0,1.1583333333333334,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2013-12-20,7068.5,53.45375147801784,62.869825419741204,35.53846153846154,36.38461538461539,1350.0,45.92307692307692,-4.283333333333333,1025.3875,-17.05,0.0,1.1624999999999999,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2013-12-21,7092.5,32.833333333333336,32.833333333333336,38.916666666666664,45.041666666666664,1320.8333333333333,43.75,-4.9,1025.9333333333334,-16.295833333333334,0.0,0.9083333333333333,Baik,Baik,Tidak Ideal,Tidak Ideal
2013-12-22,7116.5,61.25,61.25,48.5,59.041666666666664,1879.1666666666667,20.416666666666668,-5.041666666666667,1022.9291666666667,-15.2875,0.0,0.8458333333333333,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2013-12-23,7140.5,81.41666666666667,96.29166666666667,37.689766666666664,57.31984166666666,1631.8181818181818,20.27958333333333,-3.4916666666666667,1023.0625,-13.975,0.0,1.05,Buruk,Sedang,Tidak Ideal,Tidak Ideal
2013-12-24,7164.5,128.79166666666666,179.95833333333334,72.25,74.29166666666667,2454.1666666666665,14.416666666666666,-5.104166666666667,1024.5625,-10.720833333333333,0.0,0.8083333333333332,Buruk,Buruk,Tidak Ideal,Tidak Ideal
2013-12-25,7188.5,164.125,181.75,61.875,90.33333333333333,3150.0,24.666666666666668,-3.5208333333333335,1019.2333333333332,-13.383333333333333,0.0,1.3166666666666667,Sangat Buruk,Buruk,Tidak Ideal,Ideal
2013-12-26,7212.5,9.5,14.083333333333334,14.541666666666666,18.0,345.8333333333333,61.958333333333336,-4.616666666666666,1024.8041666666666,-20.083333333333332,0.0,1.1208333333333333,Baik,Baik,Tidak Ideal,Tidak Ideal
2013-12-27,7236.5,33.291666666666664,40.625,47.8684,46.313762499999996,859.0909090909091,29.342108333333332,-5.2749999999999995,1020.6833333333334,-18.404166666666665,0.0,0.8583333333333334,Baik,Baik,Tidak Ideal,Tidak Ideal
2013-12-28,7260.5,31.583333333333332,44.75,27.211299999999998,35.41340909090909,1016.6666666666666,43.84158333333334,-4.283333333333333,1016.6541666666667,-19.133333333333333,0.0,1.1208333333333333,Baik,Baik,Tidak Ideal,Ideal
2013-12-29,7284.5,63.875,90.70833333333333,66.08333333333333,63.25,1479.1666666666667,18.083333333333332,-3.795833333333333,1009.6333333333333,-17.941666666666666,0.0,1.0208333333333333,Sedang,Sedang,Tidak Ideal,Ideal
2013-12-30,7308.5,47.192765285880405,77.71543867452193,26.32278260869565,42.38151739130435,1593.3333333333333,32.87487272727273,-1.3916666666666666,1006.3916666666668,-16.658333333333335,0.0,1.2708333333333333,Sedang,Sedang,Tidak Ideal,Ideal
2013-12-31,7332.5,48.291666666666664,122.75,18.956521739130434,47.041666666666664,1436.3636363636363,35.240678260869565,0.9333333333333335,1003.1625,-15.091666666666667,0.0,1.6916666666666667,Sedang,Sedang,Ideal,Ideal
2014-01-01,7356.5,49.291666666666664,99.95833333333333,23.166666666666668,41.333333333333336,1250.0,34.18181818181818,1.5166666666666666,1005.5916666666667,-13.279166666666667,0.0,1.2708333333333333,Sedang,Sedang,Ideal,Ideal
2014-01-02,7380.5,89.20833333333333,139.875,51.041666666666664,67.08333333333333,2121.7391304347825,15.08695652173913,-0.2916666666666667,1009.275,-8.629166666666666,0.0,0.8875000000000001,Buruk,Sedang,Tidak Ideal,Ideal
2014-01-03,7404.5,52.541666666666664,84.33333333333333,39.130434782608695,57.91304347826087,1365.2173913043478,24.38095238095238,1.9666666666666668,1013.5124999999999,-11.591666666666667,0.0,1.1624999999999999,Sedang,Sedang,Ideal,Ideal
2014-01-04,7428.5,108.33333333333333,134.70833333333334,46.25,70.66666666666667,1816.6666666666667,6.0,-1.6208333333333333,1013.5458333333332,-6.25,0.0,0.8666666666666667,Buruk,Sedang,Tidak Ideal,Ideal
2014-01-05,7452.5,103.66666666666667,114.16666666666667,34.458333333333336,64.0,1587.5,19.708333333333332,-1.8499999999999999,1015.6416666666668,-9.549999999999999,0.0,0.9041666666666667,Buruk,Sedang,Tidak Ideal,Ideal
2014-01-06,7476.5,170.5,185.83333333333334,46.0,75.91666666666667,2166.6666666666665,2.347826086956522,-1.45,1016.7583333333333,-4.075,0.0,0.6666666666666666,Sangat Buruk,Buruk,Tidak Ideal,Ideal
2014-01-07,7500.5,110.58333333333333,107.83333333333333,28.916666666666668,57.73913043478261,1466.6666666666667,23.272727272727273,-0.7375000000000002,1018.1833333333334,-10.487499999999999,0.0,1.1666666666666667,Buruk,Sedang,Tidak Ideal,Ideal
2014-01-08,7524.5,21.291666666666668,25.458333333333332,21.791666666666668,26.083333333333332,576.1904761904761,46.458333333333336,-4.5625,1024.3333333333333,-21.308333333333334,0.0,1.2916666666666667,Baik,Baik,Tidak Ideal,Tidak Ideal
2014-01-09,7548.5,26.75,39.416666666666664,18.583333333333332,24.666666666666668,833.3333333333334,40.375,-7.3500000000000005,1022.3041666666667,-22.295833333333334,0.0,1.1791666666666667,Baik,Baik,Tidak Ideal,Tidak Ideal
2014-01-10,7572.5,48.791666666666664,71.75,39.166666666666664,50.75,1258.3333333333333,20.91304347826087,-6.9750000000000005,1021.4916666666667,-21.2,0.0,0.8916666666666666,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2014-01-11,7596.5,71.95833333333333,97.58333333333333,57.458333333333336,65.66666666666667,1545.8333333333333,14.826086956521738,-4.7875000000000005,1021.3125,-19.020833333333332,0.0,0.8125,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2014-01-12,7620.5,27.041666666666668,41.416666666666664,30.25,40.875,654.1666666666666,46.0,-4.020833333333333,1026.5375000000001,-20.720833333333335,0.0,1.0,Baik,Baik,Tidak Ideal,Tidak Ideal
2014-01-13,7644.5,50.75,63.625,41.416666666666664,48.041666666666664,1129.1666666666667,26.916666666666668,-6.1625000000000005,1022.5749999999999,-18.525000000000002,0.0,0.9458333333333333,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2014-01-14,7668.5,50.73443195254708,50.791666666666664,39.041666666666664,48.583333333333336,1280.952380952381,25.541666666666668,-5.504166666666666,1024.6291666666666,-18.316666666666666,0.0,0.9625,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2014-01-15,7692.5,65.375,74.125,43.916666666666664,62.875,1513.0434782608695,18.208333333333332,-3.9458333333333333,1021.6125000000001,-16.95,0.0,0.9208333333333334,Sedang,Sedang,Tidak Ideal,Tidak Ideal
2014-01-16,7716.5,243.33333333333334,268.7916666666667,93.875,99.875,3195.8333333333335,8.666666666666666,-1.5666666666666667,1018.9666666666667,-10.1625,0.0,0.9,Sangat Buruk,Sangat Buruk,Tidak Ideal,Ideal
2014-01-17,7740.5,172.79166666666666,161.25,101.20833333333333,77.16666666666667,2562.5,12.08695652173913,-2.1958333333333333,1022.0416666666666,-8.345833333333333,0.0,1.0,Sangat Buruk,Buruk,Tidak Ideal,Tidak Ideal
2014-01-18,7764.5,82.54166666666667,85.08333333333333,48.375,69.375,1637.5,19.625,-1.8958333333333333,1023.5166666666668,-13.691666666666668,0.0,1.0291666666666666,Buruk,Sedang,Tidak Ideal,Tidak Ideal
2014-01-19,7788.5,118.625,161.75,77.0,71.1304347826087,2245.4545454545455,21.25,-0.6458333333333334,1015.5124999999999,-10.095833333333333,0.0,1.6375,Buruk,Buruk,Tidak Ideal,Ideal
2014-01-20,7812.5,6.0,16.875,3.4166666666666665,6.208333333333333,262.5,75.79166666666667,-1.0999999999999999,1020.4958333333334,-19.470833333333335,0.0,2.0749999999999997,Baik,Baik,Tidak Ideal,Tidak Ideal
2014-01-21,7836.5,39.666666666666664,47.0,36.375,42.208333333333336,1079.1666666666667,35.73913043478261,-4.345833333333333,1022.5458333333332,-18.645833333333332,0.0,1.0041666666666667,Sedang,Baik,Tidak Ideal,Tidak Ideal
2014-01-22,7860.5,88.94276528588041,96.71543867452192,52.21739130434783,65.18181818181819,1591.304347826087,21.82608695652174,-3.6750000000000003,1014.4416666666666,-16.958333333333332,0.0,0.9249999999999999,Buruk,Sedang,Tidak Ideal,Ideal
2014-01-23,7884.5,168.32829585764122,198.13210534118858,97.91304347826087,102.95652173913044,2778.2608695652175,8.0,-3.4250000000000003,1007.6208333333334,-13.0375,0.0,0.8208333333333333,Sangat Buruk,Buruk,Tidak Ideal,Ideal
2014-01-24,7908.5,139.41666666666666,147.45833333333334,57.083333333333336,76.33333333333333,2050.0,18.666666666666668,2.1166666666666667,1008.8916666666668,-14.108333333333334,0.0,1.0333333333333334,Buruk,Sedang,Ideal,Ideal
2014-01-25,7932.5,39.312727810188306,56.02842136475437,30.2,31.8,910.0,44.05882352941177,1.2874999999999999,1018.4666666666667,-18.629166666666666,0.0,1.4625000000000001,Sedang,Sedang,Ideal,Ideal
2014-01-26,7956.5,56.791666666666664,85.25,57.083333333333336,50.458333333333336,1037.5,27.666666666666668,-1.5166666666666666,1019.4583333333334,-9.1875,0.0,0.9541666666666666,Sedang,Sedang,Tidak Ideal,Ideal
2014-01-27,7980.5,81.33333333333333,86.33333333333333,39.75,40.791666666666664,1095.8333333333333,42.541666666666664,-0.1583333333333332,1010.6666666666666,-13.141666666666666,0.0,1.3375000000000001,Buruk,Sedang,Tidak Ideal,Ideal
2014-01-28,8004.5,49.875,79.91666666666667,48.458333333333336,45.391304347826086,1066.6666666666667,41.208333333333336,-1.925,1018.5,-13.916666666666666,0.0,1.0416666666666667,Sedang,Sedang,Tidak Ideal,Ideal
2014-01-29,8028.5,121.875,130.08333333333334,67.875,58.833333333333336,1843.4782608695652,19.083333333333332,-2.5458333333333334,1005.5833333333334,-8.450000000000001,0.0,1.0833333333333333,Buruk,Sedang,Tidak Ideal,Ideal
2014-01-30,8052.5,94.55219723842748,106.30587734904385,45.63636363636363,46.09090909090909,1336.3636363636363,37.45454545454545,0.6166666666666667,1009.3041666666667,-14.308333333333335,0.0,1.1375,Buruk,Sedang,Ideal,Ideal
2014-01-31,8076.5,128.66666666666666,158.45833333333334,55.458333333333336,36.69565217391305,1333.3333333333333,39.5,0.3625,1010.3083333333334,-5.870833333333334,0.0,0.9500000000000001,Buruk,Buruk,Ideal,Ideal
2014-02-01,8100.5,144.29166666666666,146.91666666666666,58.125,53.666666666666664,2012.5,14.0,2.0791666666666666,1006.7291666666666,-3.3166666666666664,0.0,0.7291666666666666,Buruk,Sedang,Ideal,Ideal
2014-02-02,8124.5,64.79166666666667,70.375,24.75,28.583333333333332,1404.1666666666667,50.791666666666664,3.404166666666667,1006.9250000000001,-14.245833333333335,0.0,1.8,Sedang,Sedang,Ideal,Ideal
2014-02-03,8148.5,5.333333333333333,30.666666666666668,7.541666666666667,6.333333333333333,258.3333333333333,87.5,-2.183333333333333,1017.9708333333333,-28.5625,0.0,2.558333333333333,Baik,Baik,Tidak Ideal,Ideal
2014-02-04,8172.5,25.65109861921374,36.17377200785526,21.608695652173914,20.294117647058822,539.1304347826087,69.34782608695652,-4.545833333333333,1020.2791666666667,-27.804166666666664,0.0,1.3666666666666665,Baik,Baik,Tidak Ideal,Tidak Ideal
2014-02-05,8196.5,82.70833333333333,91.20833333333333,44.125,46.291666666666664,1458.3333333333333,28.875,-5.15,1019.5333333333333,-16.825,0.0,0.875,Buruk,Sedang,Tidak Ideal,Ideal
2014-02-06,8220.5,124.66666666666667,117.29166666666667,51.166666666666664,50.73913043478261,1620.8333333333333,32.25,-3.35,1020.7125,-11.970833333333333,0.0,0.7791666666666667,Buruk,Sedang,Tidak Ideal,Tidak Ideal
2014-02-07,8244.5,111.69276528588041,91.38210534118859,42.130434782608695,43.0,1695.6521739130435,40.608695652173914,-3.7375000000000003,1017.8333333333334,-6.758333333333333,0.1125,0.775,Buruk,Sedang,Tidak Ideal,Ideal
2014-02-08,8268.5,85.34386390509415,57.80587734904386,38.36363636363637,32.0,1295.4545454545455,43.5,-3.9791666666666665,1019.1333333333333,-13.270833333333334,0.0375,1.4708333333333332,Buruk,Sedang,Tidak Ideal,Ideal
